id;label;video;playlist;start;end;duration;splits;prev_delta;post_delta
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_144;mme estoy preparando para viajar a brasil el año que viene.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1149.12;1155.21;60.900.000.000.001.400;[('mme estoy preparando para viajar a brasil el año que viene.', 1149.12, 1155.21)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_145;hola, me llamó caín, hice la prueba de jabalina, la tengo acá.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1155.27;1166.42;2.291.000.000.000.000;[('hola, me llamó caín, hice la prueba de jabalina,', 1155.27, 1163.51), ('la tengo acá.', 1163.57, 1166.42)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_147;vvine a la concentración argentina porque quiero viajar al mundial de polonia.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1166.48;1181.15;14.670.000.000.000.000;[('vvine a la concentración argentina porque quiero viajar al mundial de polonia.', 1166.48, 1181.15)];0.0599999999999454;15.599.999.999.999.900
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_148;"""¿qué hace un paleontólogo?""";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1196.75;1201.84;5.089.999.999.999.910;"[('""¿qué hace un paleontólogo?""', 1196.75, 1201.84)]";15.599.999.999.999.900;15.199.999.999.999.800
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_149;el museo paleontológico bariloche presentó recientemente un ciclo de cortos audiovisuales inclusivos, pensados y trabajados para personas sordas e hipoacúsicas que cuentan con intérpretes de lengua de señas argentinas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1203.36;1226.84;2.199.000.000.000.020;[('el museo paleontológico bariloche presentó recientemente un ciclo de cortos', 1203.36, 1211.63), ('audiovisuales inclusivos, pensados y trabajados para personas sordas', 1211.69, 1218.48), ('e hipoacúsicas que cuentan con intérpretes de lengua de señas argentinas.', 1218.54, 1226.84)];15.199.999.999.999.800;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_152;en el primer video se muestra las actividades y la importancia de los paleontólogos con un ejemplo claro de la patagonia andina.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1227.0;1236.42;6.779.999.999.999.970;[('en el primer video se muestra las actividades y la importancia', 1227.0, 1232.42), ('de los paleontólogos con un ejemplo claro de la patagonia andina.', 1232.48, 1236.42)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_154;veamos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1236.48;1237.84;13.599.999.999.999;[('veamos.', 1236.48, 1237.84)];0.0599999999999454;27.585.000.000.000.000
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_155;¿vieron todo el vídeo? es muy intesesante.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1513.69;1517.21;3.519.999.999.999.980;[('¿vieron todo el vídeo? es muy intesesante.', 1513.69, 1517.21)];27.585.000.000.000.000;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_156;los cortos cuentan con el apoyo del ministerio de cultura de la nación, el municipio de bariloche, la idea y producción está a cargo del museo paleontológico bariloche y el asesoramiento en lsa está a cargo del equipo de interpretaciòn de el puente.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1517.27;1543.21;2.837.000.000.000.010;[('los cortos cuentan con el apoyo del ministerio de cultura de la nación,', 1517.27, 1523.0), ('el municipio de bariloche, la idea y producción está a cargo', 1523.06, 1528.06), ('del museo paleontológico bariloche y el asesoramiento en lsa', 1528.12, 1534.78), ('está a cargo del equipo de interpretaciòn de el puente.', 1534.84, 1543.21)];0.0599999999999454;22.100.000.000.000.300
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_160;¿por qué los estados unidos decidió investigar el origen de la pandemia?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1545.42;1553.03;76.099.999.999.999;[('¿por qué los estados unidos decidió investigar el origen de la pandemia?', 1545.42, 1553.03)];22.100.000.000.000.300;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_161;seguramente se desató en wuhan, china, la hipótesis más respaldada y sostenida fue que el coronavirus saltó de los animales a los seres humanos, donde se registró el primer brote.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1553.09;1576.87;2.237.999.999.999.980;[('seguramente se desató en wuhan, china, la hipótesis más respaldada y sostenida', 1553.09, 1563.6), ('fue que el coronavirus saltó de los animales a los seres humanos,', 1563.66, 1568.39), ('donde se registró el primer brote.', 1568.45, 1576.87)];0.0599999999999454;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_164;es que hace un año la idea de que el coronavirus pudiera haberse filtrado desde un laboratorio chino parecía una locura, un capítulo más de una descabellada teoría conspirativa, pero ahora todo cambió, y los eeuu exigen investigarlo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1577.03;1600.6;25.059.999.999.999.900;[('es que hace un año la idea de que el coronavirus', 1577.03, 1580.48), ('pudiera haberse filtrado desde un laboratorio chino', 1580.54, 1585.54), ('parecía una locura, un capítulo más de una descabellada', 1585.6, 1590.54), ('teoría conspirativa, pero ahora todo cambió,', 1590.6, 1596.6), ('y los eeuu exigen investigarlo.', 1596.66, 1600.6)];0.1600000000000818;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_169;el instituto de virología de wuhan alberga un laboratorio de máxima seguridad que es uno de los pocos a nivel mundial con bioseguridad de nivel 4, es decir, que alberga muestras de microorganismos de alta peligrosidad como ébola o viruela.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1600.66;1624.87;35.75;[('el instituto de virología de wuhan alberga un laboratorio de máxima seguridad', 1600.66, 1607.39), ('que es uno de los pocos a nivel mundial con bioseguridad de nivel 4, es decir,', 1607.45, 1610.39), ('que alberga muestras de microorganismos de alta peligrosidad como ébola o viruela.', 1610.45, 1624.87)];0.0600000000001728;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_172;hay muy pocos laboratorios en el mundo que tengan este nivel de bioseguridad.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1625.03;1639.63;14.600.000.000.000.100;[('hay muy pocos laboratorios en el mundo que tengan este nivel de bioseguridad.', 1625.03, 1639.63)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_173;aunque no hay evidencia que respalde la sugerencia de que el nuevo coronavirus escapó de allí, los científicos dicen que descartarlo por completo será complicado y llevará mucho tiempo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1639.69;1657.27;14.910.000.000.000.000;[('aunque no hay evidencia que respalde la sugerencia de que el nuevo coronavirus', 1639.69, 1645.72), ('escapó de allí, los científicos dicen que descartarlo', 1645.78, 1651.78), ('por completo será complicado y llevará mucho tiempo.', 1651.84, 1657.27)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_176;en un principio reinó la confusión, pero ahora que el tiempo pasó y hay más herramientas para analizar la hipótesis de que se haya producido un accidente de laboratorio “es ciertamente posible”.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1657.33;1672.06;11.930.000.000.000.000;[('en un principio reinó la confusión, pero ahora que el tiempo pasó', 1657.33, 1660.78), ('y hay más herramientas para analizar la hipótesis de que se haya producido', 1660.84, 1667.12), ('un accidente de laboratorio “es ciertamente posible”.', 1667.18, 1672.06)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_179;el gran desafío es lograr que el régimen de china coopere porque no habrá una respuesta definitiva a todas esas preguntas sin su colaboración.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1672.12;1682.69;1.188.000.000.000.010;[('el gran desafío es lograr que el régimen de china coopere porque no habrá', 1672.12, 1675.72), ('una respuesta definitiva a todas esas preguntas sin su colaboración.', 1675.78, 1682.69)];0.0599999999999454;2.119.999.999.999.890
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_181;maría camila ramírez es la primera legisladora sorda de uruguay.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1684.81;1693.09;8.279.999.999.999.970;[('maría camila ramírez es la primera legisladora sorda de uruguay.', 1684.81, 1693.09)];2.119.999.999.999.890;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_182;"""cn sordos"" mantuvo una charla muy interesante con ella para saber cómo llegó a su cargo.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1693.15;1699.09;6.549.999.999.999.720;"[('""cn sordos"" mantuvo una charla muy interesante con ella para saber', 1693.15, 1697.03), ('cómo llegó a su cargo.', 1697.09, 1699.09)]";0.0600000000001728;1.540.000.000.000.190
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_184;¡hola! ¿cómo estás?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1700.63;1703.3;26.699.999.999.998.400;[('¡hola! ¿cómo estás?', 1700.63, 1703.3)];1.540.000.000.000.190;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_185;¡muy bien!;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1703.36;1706.12;2.759.999.999.999.990;[('¡muy bien!', 1703.36, 1706.12)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_186;decinos tu nombre y tu seña personal.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1706.18;1709.39;32.100.000.000.000.300;[('decinos tu nombre y tu seña personal.', 1706.18, 1709.39)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_187;mi nombre es camila, esta es mi seña personal y soy de uruguay.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1709.45;1716.36;6.909.999.999.999.850;[('mi nombre es camila, esta es mi seña personal y soy de uruguay.', 1709.45, 1716.36)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_188;bien, ¿contanos cómo fue tu acercamiento a la política?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1716.42;1725.75;9.329.999.999.999.920;[('bien, ¿contanos cómo fue tu acercamiento a la política?', 1716.42, 1725.75)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_189;actualmente soy edil de la provincia de lavalleja en uruguay.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1725.81;1736.27;10.460.000.000.000.000;[('actualmente soy edil de la provincia de lavalleja en uruguay.', 1725.81, 1736.27)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_190;no es la primera vez que me involucro con la política, de hecho comencé desde muy joven.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1736.33;1744.84;10.850.000.000.000.100;[('no es la primera vez que me involucro con la política, de hecho comencé', 1736.33, 1741.18), ('desde muy joven.', 1741.24, 1744.84)];0.0599999999999454;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_192;mi familia siempre estuvo involucrada con la política y durante mi crecimiento yo fui aprendiendo sobre esto.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1745.0;1754.06;83.900.000.000.001;[('mi familia siempre estuvo involucrada con la política y durante mi crecimiento', 1745.0, 1751.0), ('yo fui aprendiendo sobre esto.', 1751.06, 1754.06)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_194;de mi madre adquirí mucho conocimiento.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1754.12;1756.51;23.900.000.000.001;[('de mi madre adquirí mucho conocimiento.', 1754.12, 1756.51)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_195;tome la decisión de dedicarme a la policía entre los 23 y 24 años.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1756.57;1760.27;37.000.000.000.000.400;[('tome la decisión de dedicarme a la policía entre los 23 y 24 años.', 1756.57, 1760.27)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_196;anteriormente tuve experiencias en campamentos de jóvenes, donde gané experiencia y que luego fui desarrollando.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1760.33;1771.45;7.480.000.000.000.240;[('anteriormente tuve experiencias en campamentos de jóvenes,', 1760.33, 1763.69), ('donde gané experiencia y que luego fui desarrollando.', 1763.75, 1771.45)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_198;la verdad, siempre sentí admiración por la militancia, mi mamá seguía al líder político de uno de los partidos políticos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1771.51;1782.6;12.210.000.000.000.000;[('la verdad, siempre sentí admiración por la militancia, mi mamá seguía', 1771.51, 1775.63), ('al líder político de uno de los partidos políticos.', 1775.69, 1782.6)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_200;es un partido fuerte y mi bisabuelo fue previamente el líder político.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1782.66;1790.75;8.089.999.999.999.910;[('es un partido fuerte y mi bisabuelo fue previamente el líder político.', 1782.66, 1790.75)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_201;tenía gran llegada y fuerza en el campo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1790.81;1798.09;7.279.999.999.999.970;[('tenía gran llegada y fuerza en el campo.', 1790.81, 1798.09)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_202;naturalmente quedó liderando mi madre, no mi abuelo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1798.15;1807.66;9.509.999.999.999.990;[('naturalmente quedó liderando mi madre, no mi abuelo.', 1798.15, 1807.66)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_203;ella aprendió y siguió su ejemplo. al igual que lo estoy haciendo yo ahora.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1807.72;1812.0;4.279.999.999.999.970;[('ella aprendió y siguió su ejemplo. al igual que lo estoy haciendo yo ahora.', 1807.72, 1812.0)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_204;tengo un hermano, pero no está tan interesado a diferencia mía.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1812.06;1817.24;5.180.000.000.000.060;[('tengo un hermano, pero no está tan interesado a diferencia mía.', 1812.06, 1817.24)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_205;esta es mi vocación desde siempre.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1817.3;1821.6;42.999.999.999.999.500;[('esta es mi vocación desde siempre.', 1817.3, 1821.6)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_206;me gusta leer y saber la historia política.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1821.66;1827.09;5.429.999.999.999.830;[('me gusta leer y saber la historia política.', 1821.66, 1827.09)];0.0600000000001728;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_207;recuerdo un día, cuando era más chica, qué le pregunté a mi mamá si había personas con discapacidad trabajando en el ámbito.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1827.15;1833.33;6.449.999.999.999.810;[('recuerdo un día, cuando era más chica, qué le pregunté a mi mamá', 1827.15, 1830.57), ('si había personas con discapacidad trabajando en el ámbito.', 1830.63, 1833.33)];0.0600000000001728;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_209;ella me respondió que sinceramente no sabía.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1833.39;1836.42;30.299.999.999.999.700;[('ella me respondió que sinceramente no sabía.', 1833.39, 1836.42)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_210;no había información sobre esto, si las personas con discapacidad tenían derecho a votar y demás.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1836.48;1845.12;10.389.999.999.999.800;[('no había información sobre esto, si las personas con discapacidad', 1836.48, 1841.51), ('tenían derecho a votar y demás.', 1841.57, 1845.12)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_212;aprendí mucho involucrandome en este trabajo y fue a los 23 o 22 años que tomé la firme decisión de comenzar.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1845.18;1853.36;6.999.999.999.999.770;[('aprendí mucho involucrandome en este trabajo y fue a los 23 o 22 años que tomé', 1845.18, 1850.54), ('la firme decisión de comenzar.', 1850.6, 1853.36)];0.0600000000001728;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_214;¿a los 23 años, 24?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1853.42;1855.06;1.639.999.999.999.870;[('¿a los 23 años, 24?', 1853.42, 1855.06)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_215;sí, pero previamente siempre estuve interesada.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1855.12;1860.45;5.330.000.000.000.150;[('sí, pero previamente siempre estuve interesada.', 1855.12, 1860.45)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_216;participaba de diversas actividades, como las elecciones, etc.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1860.51;1863.69;3.180.000.000.000.060;[('participaba de diversas actividades, como las elecciones, etc.', 1860.51, 1863.69)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_217;me encantaba.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1863.75;1865.27;15.199.999.999.999.800;[('me encantaba.', 1863.75, 1865.27)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_218;¿en las campañas electorales?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1865.33;1868.3;29.700.000.000.000.200;[('¿en las campañas electorales?', 1865.33, 1868.3)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_219;sí, así es.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1868.36;1870.12;1.759.999.999.999.990;[('sí, así es.', 1868.36, 1870.12)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_220;yo siempre ayudaba a mi mamá, cada 5 años en las elecciones.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1870.18;1875.81;5.629.999.999.999.880;[('yo siempre ayudaba a mi mamá, cada 5 años en las elecciones.', 1870.18, 1875.81)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_221;luego a los 23 años aproximadamente decidí involucrarme por completo en esto siguiendo a uno de los líderes políticos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1875.87;1886.75;1.252.000.000.000.020;[('luego a los 23 años aproximadamente decidí involucrarme por completo', 1875.87, 1882.66), ('en esto siguiendo a uno de los líderes políticos.', 1882.72, 1886.75)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_223;de hecho es ahora el presidente de uruguay.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1886.81;1892.54;5.730.000.000.000.010;[('de hecho es ahora el presidente de uruguay.', 1886.81, 1892.54)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_224;mi mamá milita en su agrupación.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1892.6;1899.87;7.269.999.999.999.980;[('mi mamá milita en su agrupación.', 1892.6, 1899.87)];0.0599999999999454;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_225;se llama “partido nacional”, es una agrupación que tiene más de 120 años y sigue vigente.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1900.03;1915.78;12.970.000.000.000.000;[('se llama “partido nacional”, es una agrupación que tiene', 1900.03, 1906.03), ('más de 120 años y sigue vigente.', 1906.09, 1915.78)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_227;es uno de los partidos más importantes del país y es difícil que desaparezca, siempre está presente.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1915.84;1924.78;9.160.000.000.000.080;[('es uno de los partidos más importantes del país y es difícil que desaparezca,', 1915.84, 1922.81), ('siempre está presente.', 1922.87, 1924.78)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_229;yo apoyo a este líder político.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1924.84;1927.03;21.900.000.000.000.500;[('yo apoyo a este líder político.', 1924.84, 1927.03)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_230;mi mamá tiene un cargo por debajo de él y luego estoy yo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1927.09;1930.57;3.480.000.000.000.010;[('mi mamá tiene un cargo por debajo de él y luego estoy yo.', 1927.09, 1930.57)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_231;trabajé de apoyo para una diputada, lo cual fue muy difícil hacerlo en el congreso ya que no contábamos con intérpretes.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1930.63;1941.57;12.429.999.999.999.600;[('trabajé de apoyo para una diputada, lo cual fue muy difícil hacerlo', 1930.63, 1937.33), ('en el congreso ya que no contábamos con intérpretes.', 1937.39, 1941.57)];0.0600000000001728;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_233;en uruguay se denomina palacio legislativo, parecido a lo que sería el congreso de argentina.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1941.63;1955.0;17.999.999.999.999.700;[('en uruguay se denomina palacio legislativo,', 1941.63, 1947.36), ('parecido a lo que sería el congreso de argentina.', 1947.42, 1955.0)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_235;yo me encargaba de asesorar los proyectos de ley durante 5 años.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1955.06;1967.33;12.269.999.999.999.900;[('yo me encargaba de asesorar los proyectos de ley durante 5 años.', 1955.06, 1967.33)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_236;mi trabajo era el de asesorar.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1967.39;1974.33;6.939.999.999.999.820;[('mi trabajo era el de asesorar.', 1967.39, 1974.33)];0.0600000000001728;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_237;el líder político que sigo es luis lacalle pou, actualmente presidente de uruguay.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1974.39;1986.87;14.809.999.999.999.900;[('el líder político que sigo es luis lacalle pou,', 1974.39, 1981.69), ('actualmente presidente de uruguay.', 1981.75, 1986.87)];0.0600000000001728;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_239;si bien yo antes estaba asesorando proyectos políticos relacionados a la discapacidad, el ministro de desarrollo social me eligió para ser edil. sí, esta es la seña en uruguay.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;1987.03;2014.51;251.099.999.999.999;[('si bien yo antes estaba asesorando proyectos políticos relacionados', 1987.03, 1994.54), ('a la discapacidad, el ministro de desarrollo social', 1994.6, 2006.12), ('me eligió para ser edil. sí, esta es la seña en uruguay.', 2006.18, 2014.51)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_242;claro, como sucede acá en la provincia de córdoba, que debaten leyes provinciales y luego se elevan a nación.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;2014.57;2025.84;18.720.000.000.000.000;[('claro, como sucede acá en la provincia de córdoba, que debaten leyes provinciales', 2014.57, 2023.84), ('y luego se elevan a nación.', 2024.0, 2025.84)];0.0599999999999454;0.1600000000000818
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_244;sí, es a nivel provincial, no nacional como diputados.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;2026.0;2035.45;9.450.000.000.000.040;[('sí, es a nivel provincial, no nacional como diputados.', 2026.0, 2035.45)];0.1600000000000818;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_245;yo me encuentro en la provincia de lavalleja, que es donde vivo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;2035.51;2039.45;3.940.000.000.000.050;[('yo me encuentro en la provincia de lavalleja, que es donde vivo.', 2035.51, 2039.45)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021_246;propongo proyectos de leyes que luego se pueden mandar a diputados.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-07062021;resumen_semanal;2039.51;2048.33;8.819.999.999.999.930;[('propongo proyectos de leyes que luego se pueden mandar a diputados.', 2039.51, 2048.33)];0.0599999999999454;0.0599999999999454
